PartitionMovement,InstancePartitionCount,ResourcePartitionCount,ResourceTopStateCount,MaxCapacityKeyUsage,evennessCV,movedToNewInstances,movedBetweenOldInstances,STBetweenOldInstances,maxResourceCount,maxPartitionCount,maxCapacityKeyUsage,maxTopStateUsage
63.0,96.0,34.0,95.0,18.0,0.7330726,30.0,0.0,0.0,0.639369,0.62964344,0.7330726,0.55457014
25.0,92.0,22.0,55.0,26.0,0.78999686,35.0,5.0,0.0,0.5224395,0.5464959,0.78999686,0.43304655
79.0,31.0,93.0,6.0,85.0,1.1292107,0.0,0.0,0.0,1.0117869,1.0268064,1.1292107,1.0805936
61.0,82.0,40.0,37.0,58.0,0.9284703,15.0,0.0,0.0,0.81852186,0.81434584,0.9284703,0.77948374
93.0,71.0,57.0,97.0,22.0,1.0647224,4.0,0.0,0.0,0.96265405,0.9734722,1.0647224,0.9631433
94.0,32.0,70.0,85.0,16.0,1.1373146,0.0,0.0,0.0,1.0117869,1.0268064,1.1373146,1.0805936
66.0,31.0,45.0,96.0,83.0,1.0408562,4.0,0.0,0.0,0.96265405,0.9734722,1.0408562,0.9631433
53.0,28.0,53.0,50.0,41.0,1.0763344,4.0,0.0,0.0,0.95610726,0.9734722,1.0763344,1.0038214
58.0,76.0,69.0,51.0,11.0,0.9190693,14.0,0.0,0.0,0.8296331,0.83056,0.9190693,0.7922109
97.0,53.0,75.0,86.0,99.0,1.1330799,0.0,0.0,0.0,1.0117869,1.0268064,1.1330799,1.0805936
77.0,60.0,28.0,81.0,53.0,1.05144,3.0,0.0,0.0,0.9808596,0.9870759,1.05144,0.98369265
93.0,74.0,35.0,48.0,51.0,1.1081562,0.0,0.0,0.0,1.0117869,1.0268064,1.1081562,1.0898099
67.0,24.0,74.0,94.0,82.0,1.043838,4.0,0.0,0.0,0.95610726,0.9734722,1.043838,1.0038214
92.0,16.0,96.0,2.0,63.0,1.0936874,0.0,0.0,0.0,1.0144362,1.0268064,1.0936874,1.0805936
66.0,90.0,60.0,33.0,68.0,0.98438615,14.0,0.0,0.0,0.8296331,0.83056,0.98438615,0.7922109
23.0,63.0,73.0,92.0,23.0,0.70910215,31.0,0.0,0.0,0.60657376,0.6080954,0.70910215,0.51724446
31.0,36.0,53.0,73.0,97.0,0.71309954,31.0,0.0,0.0,0.5986027,0.6080954,0.71309954,0.51724446
2.0,38.0,32.0,30.0,76.0,0.6437518,45.0,5.0,0.0,0.44924074,0.40657547,0.6437518,0.2958271
52.0,87.0,70.0,30.0,92.0,0.688917,31.0,0.0,0.0,0.5986027,0.6080954,0.688917,0.51724446
27.0,29.0,6.0,55.0,5.0,0.7829048,30.0,0.0,0.0,0.639369,0.62964344,0.7829048,0.55457014
40.0,34.0,48.0,95.0,7.0,0.73590827,30.0,0.0,0.0,0.63561344,0.62964344,0.73590827,0.5362322
23.0,41.0,45.0,75.0,52.0,0.7088176,31.0,0.0,0.0,0.5986027,0.6080954,0.7088176,0.51724446
32.0,49.0,15.0,53.0,11.0,0.77906996,30.0,0.0,0.0,0.639369,0.62964344,0.77906996,0.55457014
71.0,54.0,23.0,44.0,57.0,1.1128656,0.0,0.0,0.0,1.0243523,1.0268064,1.1128656,1.0429142
99.0,32.0,33.0,98.0,95.0,1.1035459,0.0,0.0,0.0,1.0195383,1.0268064,1.1035459,1.0429142
82.0,26.0,12.0,29.0,41.0,1.1651098,0.0,0.0,0.0,1.0243523,1.0268064,1.1651098,1.0429142
31.0,41.0,31.0,19.0,15.0,0.8977584,14.0,0.0,0.0,0.8296331,0.83056,0.8977584,0.7922109
36.0,94.0,68.0,59.0,96.0,0.7073508,31.0,0.0,0.0,0.60657376,0.6080954,0.7073508,0.51724446
82.0,41.0,32.0,79.0,9.0,1.1256101,0.0,0.0,0.0,1.0195383,1.0268064,1.1256101,1.0429142
85.0,99.0,78.0,46.0,19.0,0.9399171,13.0,0.0,0.0,0.84271014,0.84646374,0.9399171,0.81707054
45.0,55.0,37.0,83.0,87.0,0.807531,30.0,0.0,0.0,0.63561344,0.62964344,0.807531,0.5362322
3.0,69.0,20.0,18.0,87.0,0.6098116,45.0,6.0,1.0,0.44924074,0.40657547,0.6098116,0.2958271
100.0,43.0,28.0,94.0,27.0,1.0835502,0.0,0.0,0.0,1.0195383,1.0268064,1.0835502,1.0429142
69.0,93.0,67.0,95.0,38.0,0.795357,30.0,0.0,0.0,0.61220497,0.62964344,0.795357,0.5362322
69.0,57.0,19.0,43.0,86.0,1.1219981,0.0,0.0,0.0,1.0243523,1.0268064,1.1219981,1.0429142
43.0,4.0,74.0,25.0,45.0,1.0906727,0.0,0.0,0.0,1.0117869,1.0268064,1.0906727,1.0805936
75.0,31.0,23.0,80.0,27.0,1.1137494,0.0,0.0,0.0,1.0195383,1.0268064,1.1137494,1.0429142
100.0,60.0,95.0,29.0,42.0,1.1536522,0.0,0.0,0.0,1.0117869,1.0268064,1.1536522,1.0805936
60.0,20.0,85.0,2.0,92.0,1.1106917,0.0,0.0,0.0,1.0117869,1.0268064,1.1106917,1.0805936
29.0,39.0,86.0,27.0,40.0,0.7253044,31.0,0.0,0.0,0.60657376,0.6080954,0.7253044,0.51724446
97.0,67.0,11.0,26.0,61.0,1.101012,0.0,0.0,0.0,1.0243523,1.0268064,1.101012,1.0429142
85.0,96.0,74.0,60.0,44.0,0.8995638,14.0,0.0,0.0,0.8296331,0.83056,0.8995638,0.7922109
84.0,43.0,47.0,12.0,40.0,1.1366307,0.0,0.0,0.0,1.0117869,1.0268064,1.1366307,1.0805936
28.0,27.0,40.0,45.0,99.0,0.94311345,13.0,0.0,0.0,0.84271014,0.84646374,0.94311345,0.81707054
98.0,93.0,39.0,40.0,89.0,1.1247349,0.0,0.0,0.0,1.0117869,1.0268064,1.1247349,1.0898099
58.0,14.0,63.0,45.0,61.0,1.1634712,0.0,0.0,0.0,1.0144362,1.0268064,1.1634712,1.0805936
95.0,1.0,22.0,2.0,54.0,1.1109482,0.0,0.0,0.0,1.0117869,1.0268064,1.1109482,1.0805936
37.0,73.0,33.0,35.0,14.0,0.71848404,31.0,0.0,0.0,0.59334385,0.6153619,0.71848404,0.55457014
16.0,22.0,52.0,44.0,40.0,0.7488383,31.0,0.0,0.0,0.60657376,0.6080954,0.7488383,0.51724446
74.0,58.0,50.0,15.0,36.0,1.1048808,0.0,0.0,0.0,1.0117869,1.0268064,1.1048808,1.0805936
58.0,91.0,58.0,7.0,25.0,0.9121109,15.0,0.0,0.0,0.8166335,0.81434584,0.9121109,0.77948374
72.0,74.0,3.0,27.0,20.0,1.1204143,0.0,0.0,0.0,1.0243523,1.0268064,1.1204143,1.0429142
51.0,86.0,86.0,17.0,25.0,0.71832776,31.0,0.0,0.0,0.5986027,0.6080954,0.71832776,0.51724446
28.0,38.0,53.0,53.0,92.0,0.7867658,31.0,0.0,0.0,0.5986027,0.6080954,0.7867658,0.51724446
72.0,55.0,40.0,84.0,40.0,0.9866407,10.0,0.0,0.0,0.8838537,0.88748133,0.9866407,0.8761392
10.0,62.0,12.0,96.0,20.0,0.56993854,45.0,6.0,0.0,0.44924074,0.40657547,0.56993854,0.2958271
8.0,29.0,12.0,21.0,94.0,0.7393157,35.0,7.0,0.0,0.5377714,0.5464959,0.7393157,0.43304655
100.0,44.0,31.0,2.0,55.0,1.1153426,0.0,0.0,0.0,1.0117869,1.0268064,1.1153426,1.0805936
33.0,87.0,38.0,79.0,35.0,0.7498963,31.0,0.0,0.0,0.62345934,0.6153619,0.7498963,0.5362322
64.0,65.0,64.0,56.0,52.0,0.9322767,14.0,0.0,0.0,0.8296331,0.83056,0.9322767,0.7922109
44.0,32.0,69.0,24.0,69.0,1.0529362,4.0,0.0,0.0,0.95610726,0.9734722,1.0529362,1.0038214
27.0,61.0,85.0,20.0,27.0,0.74104047,31.0,0.0,0.0,0.60657376,0.6080954,0.74104047,0.51724446
12.0,36.0,46.0,19.0,88.0,0.7921352,31.0,0.0,0.0,0.60657376,0.6080954,0.7921352,0.51724446
52.0,37.0,78.0,77.0,73.0,0.93708247,13.0,0.0,0.0,0.84271014,0.84646374,0.93708247,0.81707054
78.0,13.0,3.0,55.0,84.0,1.1372131,0.0,0.0,0.0,1.0243523,1.0268064,1.1372131,1.0429142
74.0,36.0,2.0,18.0,45.0,1.149328,0.0,0.0,0.0,1.0243523,1.0268064,1.149328,1.0429142
25.0,27.0,46.0,43.0,3.0,0.7445538,31.0,0.0,0.0,0.5986027,0.6080954,0.7445538,0.51724446
50.0,19.0,98.0,22.0,90.0,1.1086154,0.0,0.0,0.0,1.0117869,1.0268064,1.1086154,1.0805936
85.0,82.0,62.0,11.0,68.0,1.0984101,0.0,0.0,0.0,1.0117869,1.0268064,1.0984101,1.0805936
33.0,71.0,49.0,59.0,21.0,0.7450903,31.0,0.0,0.0,0.5986027,0.6080954,0.7450903,0.51724446
99.0,38.0,44.0,3.0,73.0,1.0988746,0.0,0.0,0.0,1.0144362,1.0268064,1.0988746,1.0805936
94.0,1.0,16.0,24.0,65.0,1.1134256,0.0,0.0,0.0,1.0117869,1.0268064,1.1134256,1.0805936
42.0,74.0,54.0,22.0,38.0,0.809081,31.0,0.0,0.0,0.5986027,0.6080954,0.809081,0.51724446
78.0,1.0,81.0,3.0,71.0,1.113039,0.0,0.0,0.0,1.0117869,1.0268064,1.113039,1.0805936
17.0,91.0,83.0,46.0,35.0,0.6361307,45.0,5.0,0.0,0.4262506,0.40657547,0.6361307,0.43304655
87.0,21.0,28.0,16.0,71.0,1.1348852,0.0,0.0,0.0,1.0117869,1.0268064,1.1348852,1.0805936
97.0,26.0,96.0,58.0,8.0,1.0965649,0.0,0.0,0.0,1.0117869,1.0268064,1.0965649,1.0805936
44.0,67.0,46.0,32.0,75.0,0.7604557,31.0,0.0,0.0,0.5986027,0.6080954,0.7604557,0.51724446
74.0,5.0,27.0,38.0,25.0,1.1294252,0.0,0.0,0.0,1.0117869,1.0268064,1.1294252,1.0805936
47.0,84.0,49.0,54.0,1.0,0.69644576,31.0,0.0,0.0,0.59334385,0.6153619,0.69644576,0.55457014
22.0,27.0,72.0,32.0,86.0,0.76839906,31.0,0.0,0.0,0.60657376,0.6080954,0.76839906,0.51724446
35.0,50.0,23.0,17.0,7.0,0.93626463,15.0,0.0,0.0,0.81852186,0.81434584,0.93626463,0.77948374
41.0,45.0,37.0,39.0,26.0,0.90258414,14.0,0.0,0.0,0.8296331,0.83056,0.90258414,0.7922109
16.0,79.0,100.0,47.0,7.0,0.57534444,45.0,1.0,0.0,0.44817933,0.44817933,0.57534444,0.51724446
1.0,83.0,71.0,65.0,97.0,0.61525273,45.0,5.0,0.0,0.44924074,0.40657547,0.61525273,0.2958271
94.0,62.0,12.0,91.0,50.0,1.111872,0.0,0.0,0.0,1.0243523,1.0268064,1.111872,1.0429142
54.0,12.0,28.0,95.0,39.0,1.0942458,4.0,0.0,0.0,0.96265405,0.9734722,1.0942458,0.9631433
93.0,26.0,12.0,53.0,25.0,1.1340255,0.0,0.0,0.0,1.0243523,1.0268064,1.1340255,1.0429142
61.0,83.0,77.0,51.0,24.0,0.9037935,15.0,0.0,0.0,0.8166335,0.81434584,0.9037935,0.77948374
31.0,46.0,40.0,40.0,3.0,0.8611895,31.0,0.0,0.0,0.5986027,0.6080954,0.8611895,0.51724446
31.0,3.0,84.0,81.0,66.0,0.9012999,14.0,0.0,0.0,0.8296331,0.83056,0.9012999,0.7922109
46.0,44.0,29.0,16.0,23.0,1.0840766,0.0,0.0,0.0,1.0117869,1.0268064,1.0840766,1.0805936
19.0,19.0,55.0,17.0,4.0,0.90463537,15.0,0.0,0.0,0.8166335,0.81434584,0.90463537,0.77948374
7.0,48.0,73.0,28.0,7.0,0.6146887,45.0,1.0,0.0,0.44817933,0.44817933,0.6146887,0.51724446
99.0,1.0,15.0,28.0,9.0,1.104548,0.0,0.0,0.0,1.0195383,1.0268064,1.104548,1.0429142
17.0,82.0,26.0,73.0,24.0,0.58445805,45.0,6.0,0.0,0.44924074,0.40657547,0.58445805,0.2958271
38.0,15.0,66.0,46.0,60.0,1.0791403,4.0,0.0,0.0,0.95610726,0.9734722,1.0791403,1.0038214
9.0,54.0,26.0,78.0,11.0,0.55974364,45.0,6.0,0.0,0.44924074,0.40657547,0.55974364,0.2958271
54.0,64.0,76.0,25.0,9.0,0.95984006,14.0,0.0,0.0,0.8296331,0.83056,0.95984006,0.7922109
19.0,3.0,19.0,28.0,49.0,1.1262772,0.0,0.0,0.0,1.0144362,1.0268064,1.1262772,1.0805936
27.0,48.0,95.0,10.0,14.0,0.7772795,31.0,0.0,0.0,0.60657376,0.6080954,0.7772795,0.51724446
65.0,28.0,50.0,66.0,33.0,1.1555909,0.0,0.0,0.0,1.0117869,1.0268064,1.1555909,1.0805936
69.0,10.0,63.0,1.0,91.0,1.1218175,0.0,0.0,0.0,1.0117869,1.0268064,1.1218175,1.0805936
70.0,95.0,57.0,96.0,92.0,0.69820887,30.0,0.0,0.0,0.61220497,0.62964344,0.69820887,0.5362322
98.0,73.0,58.0,40.0,44.0,1.0772287,0.0,0.0,0.0,1.0117869,1.0268064,1.0772287,1.0805936
30.0,72.0,82.0,89.0,85.0,0.7259907,31.0,0.0,0.0,0.60657376,0.6080954,0.7259907,0.51724446
49.0,77.0,88.0,98.0,96.0,0.7836293,31.0,0.0,0.0,0.6042006,0.6153619,0.7836293,0.5362322
71.0,1.0,28.0,56.0,55.0,1.1050819,0.0,0.0,0.0,1.0195383,1.0268064,1.1050819,1.0429142
32.0,60.0,54.0,63.0,5.0,0.8399676,31.0,0.0,0.0,0.5986027,0.6080954,0.8399676,0.51724446
65.0,92.0,7.0,97.0,79.0,0.78474104,30.0,0.0,0.0,0.639369,0.62964344,0.78474104,0.55457014
30.0,97.0,57.0,31.0,21.0,0.7566214,31.0,1.0,0.0,0.604873,0.6080954,0.7566214,0.5362322
55.0,49.0,12.0,98.0,57.0,0.7541593,30.0,0.0,0.0,0.639369,0.62964344,0.7541593,0.55457014
78.0,70.0,23.0,91.0,94.0,0.97342396,10.0,0.0,0.0,0.88748133,0.88748133,0.97342396,0.8761392
30.0,19.0,2.0,6.0,52.0,1.0980196,0.0,0.0,0.0,1.0243523,1.0268064,1.0980196,1.0429142
88.0,34.0,71.0,23.0,84.0,1.0753269,0.0,0.0,0.0,1.0144362,1.0268064,1.0753269,1.0805936
